 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
192.168.2.3 - - [01/Sep/2015 00:09:00] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.3 - - [01/Sep/2015 00:09:00] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.3 - - [01/Sep/2015 00:09:01] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.3 - - [01/Sep/2015 00:09:39] "GET /garage HTTP/1.1" 200 -
192.168.2.3 - - [01/Sep/2015 03:04:38] "GET / HTTP/1.1" 200 -
192.168.2.3 - - [01/Sep/2015 03:04:38] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.3 - - [01/Sep/2015 03:04:38] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.3 - - [01/Sep/2015 03:04:39] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 03:31:56] "GET / HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 03:31:56] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.17 - - [01/Sep/2015 03:31:56] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.17 - - [01/Sep/2015 03:31:57] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 10:58:09] "GET / HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 10:58:10] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.17 - - [01/Sep/2015 10:58:10] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.17 - - [01/Sep/2015 10:58:10] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 10:58:18] "GET /garage HTTP/1.1" 200 -
192.168.2.17 - - [01/Sep/2015 10:59:13] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /static/css/contacts.css HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /static/css/scrolling-nav.css HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /static/css/button.css HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /static/Abay_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:29] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [01/Sep/2015 16:33:30] "GET /static/js/jquery.easing.min.js HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:30] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [01/Sep/2015 16:33:30] "GET /static/js/scrolling-nav.js HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:30] "GET /static/instagram.png HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:30] "GET /static/Charles_Bertram_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [01/Sep/2015 16:33:31] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 16:33:32] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 16:34:06] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:26] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:26] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [01/Sep/2015 19:19:26] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [01/Sep/2015 19:19:27] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:35] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:43] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:45] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [01/Sep/2015 19:19:48] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:09:54] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:09:54] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:09:54] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:09:55] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:10:00] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:10:28] "GET /garage HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /static/css/contacts.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /static/css/scrolling-nav.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /static/Abay_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /static/css/button.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:49] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /static/js/scrolling-nav.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /static/js/jquery.easing.min.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /static/instagram.png HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /static/Charles_Bertram_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:14:50] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:18] "GET / HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:19] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /static/css/contacts.css HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /static/css/scrolling-nav.css HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /static/css/button.css HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.4 - - [02/Sep/2015 00:15:20] "GET /static/Abay_avatar.jpg HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:21] "GET /static/js/jquery.easing.min.js HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:21] "GET /static/js/scrolling-nav.js HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:21] "GET /static/instagram.png HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:21] "GET /static/Charles_Bertram_avatar.jpg HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:15:22] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET /static/css/contacts.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET /static/css/scrolling-nav.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET /static/css/button.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:48] "GET /static/Abay_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /static/js/jquery.easing.min.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /static/js/scrolling-nav.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /static/instagram.png HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /static/Charles_Bertram_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:15:49] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:15] "GET /garage HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:16] "GET /garage HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:18] "GET /garage HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:19] "GET /garage HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:38] "GET /garage HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:16:38] "GET /favicon.ico HTTP/1.1" 404 -
192.168.2.4 - - [02/Sep/2015 00:17:11] "GET / HTTP/1.1" 200 -
192.168.2.4 - - [02/Sep/2015 00:17:12] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.4 - - [02/Sep/2015 00:17:13] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/css/contacts.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/css/scrolling-nav.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/css/button.css HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/Abay_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /js/jquery.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /js/bootstrap.min.js HTTP/1.1" 404 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/js/jquery.easing.min.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/js/scrolling-nav.js HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/instagram.png HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:46] "GET /static/Charles_Bertram_avatar.jpg HTTP/1.1" 304 -
192.168.2.8 - - [02/Sep/2015 00:26:47] "GET /static/Home.png HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 01:06:56] "GET / HTTP/1.1" 200 -
192.168.2.8 - - [02/Sep/2015 01:06:57] "GET /js/jquery.js HTTP/1.1" 404 -
